ID,name,latitude,longitude,mean_checkin_time,review,category
2802,Rambla,29.951257799999997,-90.06880579999999,3.5,"This is one of the best places I've been in a very long time! I'm a vegetarian and my husband is a meat-lover so the small plates work well for us. Everything we had was absolutely delicious, and affordable, too.  We had perfectly-made martinis, the service was spot-on (prompt but not over-the-top) and I loved the set up. There are several large tables so this is the perfect place to bring a crowd. The tables tucked into corners also work well for a romantic spot where you can sit side-by-side.  For $60 we had two top-shelf martinis and four plates. We left feeling very full and happy, even had leftovers.  Also, the swank bathroom is a nice perk!",Restaurants
107,Burritos Grill Mexican Fresh Cuisine,30.038730072199996,-89.9769829586,17.0,Cindy is the best! Great food and service. Food is authentic and so is the staff. Everything is made fresh and you can taste the difference from other Mexican restaurants at first bite. I would recommend to anyone that enjoys Mexican cuisine.,Restaurants
2070,St Charles Bar & Tavern,29.946471999999996,-90.071187,14.0,"The waitresses her are always drunk, unkempt, or otherwise icky.  I've had some good eggs here a time or two, but only when Trolley Stop is too crowded and everything else is already closed.",Nightlife
1054,Rite Aid,29.928462300000003,-90.0920284,17.5,"I dislike this Rite Aid with a passion, but the woman who gave me my flu shot was extremely pleasant. The kind of person that leaves you feeling like the world is in a better place. On her merit alone, I bestow four stars upon this Rite Aid.",Shopping
2824,M Bistro,29.954995,-90.07099050000001,12.0,"I'm a frequent guest of Ritz Carlton and respect both the brand and the commitment to service and training that builds the brand.   First thing Ritz should do is take their name off this restaurant.    Both the service and the food were appalling.    My guest and I arrived at 7:30PM the time of the reservation.  We spoke, momentarily to the host, long enough for him to confirm our reservation and then he picked up a phone call.  He spoke on the phone for about 5 minutes without acknowledging us.  It was long enough for me to find another Ritz employee and explain the situation.  Unfortunately, this employee (a bartender) was not able to help us and went to find another Ritz employee to help us.  By the time the third Ritz employee was involved the Host was off the phone and deigned to show us to our table.  The menu presented to me was soiled (see picture at the following link)  https://plus.google.com/photos/117895691724726875006/albums/5665316290258350801/5838253937848033234?authkey=CLKjte--7pTuWQ  It was disgusting, I have my suspicions as to the source of these unwelcome additions.  The restaurant advertizes themselves as: Ranked as one of the top Farm-to-Table hotel restaurants by Travel + Leisure (January 2011), M bistro's menu is an indigenous approach to the preparation of the finest meats, seafood and produce from farmers throughout the Gulf Region.   I didn't see much evidence of this on the menu, but did select a local salad.  The restaurant was 80% empty but it took quite a while to get our first round of service.    The locally grown salad was completely drenched in dressing.  It was ironic to be in NOLA and have my salad drowned and flooded.  I asked a server to tell the salad chef that the salad was overdressed and her response was ""what?"" I repeated and she said ""OK"".  See a picture of the levy broke salad here:   https://plus.google.com/photos/117895691724726875006/albums/5665316290258350801/5838254027097123522?authkey=CLKjte--7pTuWQ  Next the Chicken.  The presentation was pathetic. One half chicken, split into two parts, and covered with a large quantity of green tasteless fried something (seemed like seaweed) .  The texture of the chicken was profoundly ambiguous, which I found disturbing and unappetizing.    Meantime, my wineglass sat empty so long that I got up and walked back to our host to request a refill.  He also said, ""OK"".  Finally, we were done, and I asked for the check (when wine number 2 was served), and that came pretty quickly.  However, the pickup with the card took so long that it was back to the host for another intervention.    Overall, the most disappointing Ritz experience of my life.",Restaurants
675,Michael's On the Park,29.9617774,-90.0669485,17.0,"I recently went to Michael's On the Park to check out a friend's drag show. I'm embarrassed to admit that I didn't even know it was a gay bar! This place is really cute on the inside with loungey couches and low, intimate lighting. The bartender was friendly and efficient. I think this place may miss out on some foot traffic due to their N. Rampart location and if that is the case it is a damn shame. That area is very up-and-coming (see my reviews for Bar Tonique and Dreamy Weenies) and you should definitely check out Michael's the first chance you get.",Nightlife
3333,New Orleans Art Center,29.966615,-90.040862,2.0,I stumbled upon this gallery with my friend the other day and it was such a joy.  The folks running the space are absolute gems and the work they are displaying is poignant and thought provoking.  I count happening upon this gallery as one of the better wrong turns I've made in my life.    The show on display right now is really worth going to see.  It's called Alien vs. Predator.    It's a big space that was well laid out.  There is enough space that you can focus on the work in front of you without the site of other works in your peripheral vision distracting you.    The ground floor is for the shows and the second floor is mainly for artist studios.  The studio dog is a sweet pea.   Good things are happening here.  Worth the visit.,Shopping
3461,Humidity,29.9586378,-90.0616773,19.0,I love these guys. I true cultural gem over here. The staff is extremely knowledgeable and helpful.,Shopping
1694,Anatolia Mediterranean Cuisine,29.924288,-90.0855184,17.0,I cannot rave enough about this place! Amazing Turkish food and the service was wonderful. Chef Murat is one of the nicest people and does an incredible job making each item on the menu. Their baklava is made from scratch and a must have. So excited for this place and will be back many times to try everything on the menu!,Restaurants
1048,SukhoThai,29.9208414,-90.10326590000001,3.0,"So I finally had a chance to check out the new Sukho Thai.  I am  definitely a critic's critic and the type of person which likes to find places that  aren't heavily advertised. I personally believe the food and service of a restaurant  should be  allowed to speak for its self and I must admit a good  happy hour is definitely a bonus.     I was kind of nervous due to the mixed reviews but I had yet to find a thai restaurant which has blown me away and yes I have gone to La Thai,  so i figured I should try and see what this restaurant truly had.  So I went where any curious customer would go and I requested to be sat in the  bar area  and I must say I was not dissappointed.  Their bar area featured the typical stools but also had  an additional  table area  if I preferred. Complete with  a wide selection of import beers and a wine list which showed true care in its creation(I hate seeing kendal jackson on a wine menu or any grocery store brand, lol).   Well back to the experience...I  must give kuddos to the bartender for truly guiding me,  recommendations are one thing but he even had knowledge of specialty items that were not on the menu and unique personal takes on thai staple menu items,(e.g. ""glass noodles in the pad thai for a lighter filling feeling and add pineapple to it if you truly trust me""  plus he  brought  out an amuse bouche).  That is impressive in my eyes and made me feel as if I was the only person that mattered.  Three letters sum up this experience W-O-W.      Anyways,  you are probably wondering about the food and what i ordered.  Well I took this bartenders advice(otherwise why ask,  lol) and ordered these recommendations and I must say he was correct.  So here it goes.... the complimentary amuse bouche was a total shock,  the orange shrimp appetizer was both light and refreshing but wasn't on the menu(so thank you again for guiding me), and  pad thai with glass noodles and pineapple must receive two thumbs up due to creativity and flavor). I am not quite sure why people are saying this place is overpriced or that the food service is below par.  In regards to price it is  definitely on par with the other thai restaurants,  maybe its just the LA style decor which intimidates  them  but i personally loved the decor.  Anyways I hope this review helps somebody.  All i can say about this place in closing is I personally only write on yelp if i have a disappointing experience or an above expectations one and yelpers this one was definitely above my expectations.",Restaurants
